,COMMUNITY AREA NAME,PER CAPITA INCOME,THERM MEAN 2010,TOTAL POPULATION
12735,Dunning,26347,840.15,34.0
12736,Dunning,26347,4670.0,73.0
12737,Dunning,26347,1253.8,73.0
12738,Dunning,26347,1078.57,86.0
12739,Dunning,26347,1187.0,32.0
12740,Dunning,26347,1258.67,32.0
12741,Dunning,26347,1371.67,85.0
12742,Dunning,26347,1222.47,49.0
12743,Dunning,26347,1801.0,95.0
12744,Dunning,26347,1640.2,71.0
12745,Dunning,26347,1217.68,95.0
12746,Dunning,26347,1242.8,115.0
12747,Dunning,26347,1495.14,115.0
12748,Dunning,26347,1180.23,88.0
12749,Dunning,26347,1764.0,74.0
12750,Dunning,26347,1150.42,74.0
12751,Dunning,26347,3354.0,12.0
12752,Dunning,26347,1214.13,58.0
12753,Dunning,26347,1640.0,50.0
12754,Dunning,26347,1354.36,50.0
12755,Dunning,26347,1103.31,43.0
12756,Dunning,26347,1331.27,52.0
12757,Dunning,26347,1265.54,123.0
12758,Dunning,26347,1224.17,71.0
12759,Dunning,26347,1381.82,50.0
12760,Dunning,26347,1795.0,84.0
12761,Dunning,26347,1279.75,84.0
12762,Dunning,26347,1164.59,66.0
12763,Dunning,26347,1347.2,83.0
12764,Dunning,26347,5642.33,83.0
12765,Dunning,26347,1007.57,83.0
12766,Dunning,26347,1320.0,63.0
12767,Dunning,26347,1185.57,63.0
12768,Dunning,26347,1629.33,177.0
12769,Dunning,26347,2042.86,177.0
12770,Dunning,26347,2881.0,48.0
12771,Dunning,26347,7772.0,48.0
12772,Dunning,26347,1540.67,69.0
12773,Dunning,26347,1444.0,69.0
12774,Dunning,26347,1054.85,86.0
12775,Dunning,26347,1566.0,83.0
12776,Dunning,26347,1563.0,51.0
12777,Dunning,26347,990.0,51.0
12778,Dunning,26347,1191.67,35.0
12779,Dunning,26347,1659.0,71.0
12780,Dunning,26347,1366.25,71.0
12781,Dunning,26347,1667.33,61.0
12782,Dunning,26347,1268.92,61.0
12783,Dunning,26347,1993.5,53.0
12784,Dunning,26347,1186.71,53.0
12785,Dunning,26347,2348.0,87.0
12786,Dunning,26347,1275.38,87.0
12787,Dunning,26347,1174.0,71.0
12788,Dunning,26347,1247.27,71.0
12789,Dunning,26347,1309.53,109.0
12790,Dunning,26347,1224.67,78.0
12791,Dunning,26347,5999.0,59.0
12792,Dunning,26347,1251.47,59.0
12793,Dunning,26347,1529.0,57.0
12794,Dunning,26347,1118.53,57.0
12795,Dunning,26347,1262.85,73.0
12796,Dunning,26347,1496.25,52.0
12797,Dunning,26347,1260.08,52.0
12798,Dunning,26347,2226.0,62.0
12799,Dunning,26347,1306.27,62.0
12800,Dunning,26347,1371.0,84.0
12801,Dunning,26347,1474.83,84.0
12802,Dunning,26347,1092.14,15.0
12803,Dunning,26347,1143.29,13.0
12804,Dunning,26347,1732.0,97.0
12805,Dunning,26347,1228.0,97.0
12806,Dunning,26347,4630.0,201.0
12807,Dunning,26347,1230.0,201.0
12808,Dunning,26347,1457.0,14.0
12809,Dunning,26347,1117.13,13.0
12810,Dunning,26347,1280.8,0.0
12811,Dunning,26347,3954.0,54.0
12812,Dunning,26347,3024.5,77.0
12813,Dunning,26347,1257.67,77.0
12814,Dunning,26347,1342.86,51.0
12815,Dunning,26347,1177.31,64.0
12816,Dunning,26347,1892.5,49.0
12817,Dunning,26347,1015.1,49.0
12818,Dunning,26347,1298.47,27.0
12819,Dunning,26347,2348.75,73.0
12820,Dunning,26347,1240.71,73.0
12821,Dunning,26347,2228.0,8.0
12822,Dunning,26347,1318.27,55.0
12823,Dunning,26347,955.53,87.0
12824,Dunning,26347,1401.12,56.0
12825,Dunning,26347,1420.41,54.0
12826,Dunning,26347,1458.53,52.0
12827,Dunning,26347,1458.0,57.0
12828,Dunning,26347,1533.71,66.0
12829,Dunning,26347,1475.8,48.0
12830,Dunning,26347,1503.64,48.0
12831,Dunning,26347,1201.9,20.0
12832,Dunning,26347,1419.09,29.0
12833,Dunning,26347,1393.58,33.0
12834,Dunning,26347,991.0,44.0
12835,Dunning,26347,1513.21,44.0
12836,Dunning,26347,1721.5,60.0
12837,Dunning,26347,1670.69,42.0
12838,Dunning,26347,1486.54,37.0
12839,Dunning,26347,1435.62,41.0
12840,Dunning,26347,1537.0,42.0
12841,Dunning,26347,1221.07,44.0
12842,Dunning,26347,2315.17,48.0
12843,Dunning,26347,3298.25,12.0
12844,Dunning,26347,1551.5,62.0
12845,Dunning,26347,1043.12,62.0
12846,Dunning,26347,1203.63,54.0
12847,Dunning,26347,1051.63,55.0
12848,Dunning,26347,1273.24,68.0
12849,Dunning,26347,1093.9,49.0
12850,Dunning,26347,913.93,35.0
12851,Dunning,26347,1426.5,20.0
12852,Dunning,26347,2386.0,43.0
12853,Dunning,26347,1141.08,43.0
12854,Dunning,26347,1708.0,57.0
12855,Dunning,26347,1055.0,57.0
12856,Dunning,26347,1359.0,48.0
12857,Dunning,26347,1943.0,75.0
12858,Dunning,26347,1422.28,75.0
12859,Dunning,26347,1462.5,58.0
12860,Dunning,26347,1229.63,58.0
12861,Dunning,26347,1183.21,59.0
12862,Dunning,26347,1648.0,42.0
12863,Dunning,26347,1394.31,42.0
12864,Dunning,26347,1937.0,71.0
12865,Dunning,26347,2616.67,43.0
12866,Dunning,26347,1397.82,71.0
12867,Dunning,26347,1882.57,60.0
12868,Dunning,26347,1280.96,60.0
12869,Dunning,26347,2620.0,54.0
12870,Dunning,26347,1368.89,54.0
12871,Dunning,26347,1493.0,42.0
12872,Dunning,26347,1097.58,42.0
12873,Dunning,26347,1244.65,45.0
12874,Dunning,26347,1157.0,64.0
12875,Dunning,26347,1234.86,36.0
12876,Dunning,26347,2690.5,23.0
12877,Dunning,26347,3324.0,47.0
12878,Dunning,26347,1108.0,47.0
12879,Dunning,26347,1359.5,51.0
12880,Dunning,26347,1227.53,49.0
12881,Dunning,26347,1212.64,43.0
12882,Dunning,26347,1192.86,46.0
12883,Dunning,26347,1175.54,38.0
12884,Dunning,26347,1237.64,41.0
12885,Dunning,26347,1261.21,25.0
12886,Dunning,26347,1225.2,38.0
12887,Dunning,26347,1337.07,54.0
12888,Dunning,26347,2428.8,89.0
12889,Dunning,26347,1357.4,89.0
12890,Dunning,26347,1700.7,54.0
12891,Dunning,26347,1209.57,28.0
12892,Dunning,26347,1332.36,28.0
12893,Dunning,26347,1379.92,34.0
12894,Dunning,26347,1440.16,37.0
12895,Dunning,26347,1432.69,28.0
12896,Dunning,26347,1206.07,36.0
12897,Dunning,26347,968.63,19.0
12898,Dunning,26347,1165.43,26.0
12899,Dunning,26347,2545.0,56.0
12900,Dunning,26347,1280.58,56.0
12901,Dunning,26347,1908.0,66.0
12902,Dunning,26347,6618.5,119.0
12903,Dunning,26347,2963.33,119.0
12904,Dunning,26347,4314.67,38.0
12905,Dunning,26347,2646.0,33.0
12906,Dunning,26347,3196.33,29.0
12907,Dunning,26347,1537.93,45.0
12908,Dunning,26347,1559.53,53.0
12909,Dunning,26347,1290.07,42.0
12910,Dunning,26347,1162.15,60.0
12911,Dunning,26347,1277.1,54.0
12912,Dunning,26347,1145.21,58.0
12913,Dunning,26347,1239.31,53.0
12914,Dunning,26347,1335.71,45.0
12915,Dunning,26347,1231.29,47.0
12916,Dunning,26347,1347.22,46.0
12917,Dunning,26347,1176.16,42.0
12918,Dunning,26347,1224.47,52.0
12919,Dunning,26347,1061.89,41.0
12920,Dunning,26347,1139.56,67.0
12921,Dunning,26347,1357.07,55.0
12922,Dunning,26347,1313.93,47.0
12923,Dunning,26347,1228.73,52.0
12924,Dunning,26347,1225.86,38.0
12925,Dunning,26347,1402.71,68.0
12926,Dunning,26347,1366.4,38.0
12927,Dunning,26347,1303.94,83.0
12928,Dunning,26347,2027.5,43.0
12929,Dunning,26347,5975.67,95.0
12930,Dunning,26347,1390.0,95.0
12931,Dunning,26347,967.0,49.0
12932,Dunning,26347,1182.43,49.0
12933,Dunning,26347,1314.75,59.0
12934,Dunning,26347,1553.06,80.0
12935,Dunning,26347,1653.06,77.0
12936,Dunning,26347,2059.33,74.0
12937,Dunning,26347,1442.19,74.0
12938,Dunning,26347,1479.0,74.0
12939,Dunning,26347,2442.0,83.0
12940,Dunning,26347,2000.0,70.0
12941,Dunning,26347,1301.89,70.0
12942,Dunning,26347,1339.76,55.0
12943,Dunning,26347,1348.17,62.0
12944,Dunning,26347,1490.0,79.0
12945,Dunning,26347,1505.5,81.0
12946,Dunning,26347,1324.29,81.0
12947,Dunning,26347,1607.0,57.0
12948,Dunning,26347,1157.63,57.0
12949,Dunning,26347,1413.0,61.0
12950,Dunning,26347,1385.61,91.0
12951,Dunning,26347,1388.31,57.0
12952,Dunning,26347,1646.0,48.0
12953,Dunning,26347,1089.31,48.0
12954,Dunning,26347,1346.71,55.0
12955,Dunning,26347,1387.11,55.0
12956,Dunning,26347,2452.0,78.0
12957,Dunning,26347,1361.78,78.0
12958,Dunning,26347,1444.18,94.0
12959,Dunning,26347,1311.2,48.0
12960,Dunning,26347,1116.71,51.0
12961,Dunning,26347,204.5,73.0
12962,Dunning,26347,1342.33,73.0
12963,Dunning,26347,1678.5,65.0
12964,Dunning,26347,1350.08,65.0
12965,Dunning,26347,1360.5,57.0
12966,Dunning,26347,1282.83,70.0
12967,Dunning,26347,1119.47,52.0
12968,Dunning,26347,1402.71,80.0
12969,Dunning,26347,1672.0,70.0
12970,Dunning,26347,1229.6,70.0
12971,Dunning,26347,1620.94,74.0
12972,Dunning,26347,1381.06,64.0
12973,Dunning,26347,2049.33,80.0
12974,Dunning,26347,1240.29,80.0
12975,Dunning,26347,1249.35,55.0
12976,Dunning,26347,1353.59,60.0
12977,Dunning,26347,1494.79,83.0
12978,Dunning,26347,1627.39,82.0
12979,Dunning,26347,1357.11,66.0
12980,Dunning,26347,1487.0,53.0
12981,Dunning,26347,1375.87,53.0
12982,Dunning,26347,1685.0,66.0
12983,Dunning,26347,1303.0,66.0
12984,Dunning,26347,3760.22,116.0
12985,Dunning,26347,1032.5,116.0
12986,Dunning,26347,1929.5,16.0
12987,Dunning,26347,1350.5,159.0
12988,Dunning,26347,2526.0,28.0
12989,Dunning,26347,1143.67,28.0
12990,Dunning,26347,1374.0,20.0
12991,Dunning,26347,2382.0,43.0
12992,Dunning,26347,1136.83,43.0
12993,Dunning,26347,2381.75,56.0
12994,Dunning,26347,1198.0,56.0
12995,Dunning,26347,1312.9,46.0
12996,Dunning,26347,1232.87,43.0
12997,Dunning,26347,1552.0,30.0
12998,Dunning,26347,1344.6,30.0
12999,Dunning,26347,1012.13,40.0
13000,Dunning,26347,1188.63,32.0
13001,Dunning,26347,1334.15,50.0
13002,Dunning,26347,1488.0,90.0
13003,Dunning,26347,1472.54,90.0
13004,Dunning,26347,1110.0,33.0
13005,Dunning,26347,1243.43,46.0
13006,Dunning,26347,1590.0,40.0
13007,Dunning,26347,1360.83,40.0
13008,Dunning,26347,1063.43,20.0
13009,Dunning,26347,1388.5,68.0
13010,Dunning,26347,3235.0,71.0
13011,Dunning,26347,1243.0,71.0
13012,Dunning,26347,2778.0,73.0
13013,Dunning,26347,876.0,73.0
13014,Dunning,26347,1965.0,60.0
13015,Dunning,26347,1492.4,60.0
13016,Dunning,26347,2156.67,54.0
13017,Dunning,26347,1125.67,54.0
13018,Dunning,26347,1206.5,10.0
13019,Dunning,26347,2122.31,97.0
13020,Montclare,21257,62.0,17.0
13021,Montclare,21257,1005.0,0.0
13022,Montclare,21257,5056.0,0.0
13023,Montclare,21257,2016.33,68.0
13024,Montclare,21257,2724.0,76.0
13025,Montclare,21257,7020.01,6809.0
13026,Montclare,21257,3059.5,78.0
13027,Montclare,21257,965.6,78.0
13028,Montclare,21257,1545.0,8.0
13029,Montclare,21257,1927.0,57.0
13030,Montclare,21257,1272.3,57.0
13031,Montclare,21257,1242.71,59.0
13032,Montclare,21257,1317.36,42.0
13033,Montclare,21257,1917.67,52.0
13034,Montclare,21257,1250.67,52.0
13035,Montclare,21257,1227.0,38.0
13036,Montclare,21257,1764.0,50.0
13037,Montclare,21257,1501.0,50.0
13038,Montclare,21257,1383.08,35.0
13039,Montclare,21257,1581.44,45.0
13040,Montclare,21257,1658.0,40.0
13041,Montclare,21257,1243.64,40.0
13042,Montclare,21257,1303.4,52.0
13043,Montclare,21257,1539.5,62.0
13044,Montclare,21257,1442.33,62.0
13045,Montclare,21257,1896.0,67.0
13046,Montclare,21257,1392.86,67.0
13047,Montclare,21257,1321.26,66.0
13048,Montclare,21257,2160.5,60.0
13049,Montclare,21257,1207.81,60.0
13050,Montclare,21257,1547.5,55.0
13051,Montclare,21257,1431.15,55.0
13052,Montclare,21257,1173.57,56.0
13053,Montclare,21257,1170.2,87.0
13054,Montclare,21257,2618.33,171.0
13055,Montclare,21257,1482.67,70.0
13056,Montclare,21257,1222.13,70.0
13057,Montclare,21257,1239.93,59.0
13058,Montclare,21257,1374.05,74.0
13059,Montclare,21257,1879.0,56.0
13060,Montclare,21257,1782.6,112.0
13061,Montclare,21257,1238.06,56.0
13062,Montclare,21257,1313.0,61.0
13063,Montclare,21257,1599.67,63.0
13064,Montclare,21257,1341.81,63.0
13065,Montclare,21257,1965.25,98.0
13066,Montclare,21257,1208.85,98.0
13067,Montclare,21257,1503.22,70.0
13068,Montclare,21257,2269.0,0.0
13069,Montclare,21257,1236.92,55.0
13070,Montclare,21257,1460.67,47.0
13071,Montclare,21257,1242.8,55.0
13072,Montclare,21257,2580.0,64.0
13073,Montclare,21257,1273.0,64.0
13074,Montclare,21257,6434.0,93.0
13075,Montclare,21257,1858.0,93.0
13076,Montclare,21257,1828.5,93.0
13077,Montclare,21257,2941.0,23.0
13078,Montclare,21257,1920.67,17.0
13079,Montclare,21257,1368.39,62.0
13080,Montclare,21257,2216.75,77.0
13081,Montclare,21257,1393.44,77.0
13082,Montclare,21257,1500.0,70.0
13083,Montclare,21257,1227.2,71.0
13084,Montclare,21257,535.5,47.0
13085,Montclare,21257,1309.8,47.0
13086,Montclare,21257,1099.53,88.0
13087,Montclare,21257,1146.94,97.0
13088,Montclare,21257,1426.18,59.0
13089,Montclare,21257,1802.0,60.0
13090,Montclare,21257,1290.09,60.0
13091,Montclare,21257,2078.0,39.0
13092,Montclare,21257,1082.5,39.0
13093,Montclare,21257,1330.2,41.0
13094,Montclare,21257,1431.44,68.0
13095,Montclare,21257,1304.0,55.0
13096,Montclare,21257,1548.1,55.0
13097,Montclare,21257,1542.0,49.0
13098,Montclare,21257,1575.7,49.0
13099,Montclare,21257,3367.5,57.0
13100,Montclare,21257,1568.0,48.0
13101,Montclare,21257,1287.33,48.0
13102,Montclare,21257,2362.5,43.0
13103,Montclare,21257,1419.45,43.0
13104,Montclare,21257,1096.89,34.0
13105,Montclare,21257,1473.5,41.0
13106,Montclare,21257,4752.0,14.0
13107,Montclare,21257,1293.44,14.0
13108,Montclare,21257,2546.2,100.0
13109,Montclare,21257,1744.67,100.0
13110,Montclare,21257,4703.33,121.0
13111,Montclare,21257,3040.67,26.0
13112,Montclare,21257,3158.0,20.0
13113,Montclare,21257,1444.67,43.0
13114,Montclare,21257,1553.36,41.0
13115,Montclare,21257,1307.42,35.0
13116,Montclare,21257,1508.0,52.0
13117,Montclare,21257,4789.5,61.0
13118,Montclare,21257,1108.83,52.0
13119,Montclare,21257,1243.76,63.0
13120,Montclare,21257,1783.0,55.0
13121,Montclare,21257,1537.62,55.0
13122,Montclare,21257,1232.69,65.0
13123,Montclare,21257,1126.82,34.0
13124,Montclare,21257,1220.67,49.0
13125,Montclare,21257,1534.56,29.0
13126,Montclare,21257,1508.27,46.0
13127,Montclare,21257,1432.42,40.0
13128,Montclare,21257,1242.27,35.0
13129,Montclare,21257,1376.71,77.0
13130,Montclare,21257,2202.5,61.0
13131,Montclare,21257,1329.27,61.0
13132,Montclare,21257,1378.57,71.0
13133,Montclare,21257,1426.18,71.0
13134,Montclare,21257,2085.0,67.0
13135,Montclare,21257,1355.75,67.0
13136,Montclare,21257,1197.55,40.0
13137,Montclare,21257,1599.75,45.0
13138,Montclare,21257,1182.55,39.0
13139,Montclare,21257,3078.0,47.0
13140,Montclare,21257,1458.89,47.0
13141,Montclare,21257,1179.64,28.0
13142,Montclare,21257,1678.5,27.0
13143,Montclare,21257,1300.78,27.0
13144,Montclare,21257,1696.0,122.0
13145,Montclare,21257,1469.5,122.0
13146,Montclare,21257,2375.0,38.0
13147,Montclare,21257,1370.5,38.0
13148,Montclare,21257,5878.0,141.0
13149,Montclare,21257,1313.24,73.0
13150,Montclare,21257,2056.0,74.0
13151,Montclare,21257,1566.63,74.0
13152,Montclare,21257,1498.78,66.0
13153,Montclare,21257,1083.59,48.0
13154,Montclare,21257,2028.5,64.0
13155,Montclare,21257,1731.4,64.0
13156,Montclare,21257,1902.25,38.0
13157,Montclare,21257,1265.0,38.0
13158,Montclare,21257,1728.82,82.0
13159,Montclare,21257,1238.0,51.0
13160,Montclare,21257,1779.0,45.0
13161,Montclare,21257,2293.0,66.0
13162,Montclare,21257,1333.73,66.0
13163,Montclare,21257,1939.0,37.0
13164,Montclare,21257,1500.67,37.0
13165,Montclare,21257,3437.5,69.0
13166,Montclare,21257,8763.0,200.0
13167,Montclare,21257,1014.2,77.0
13168,Montclare,21257,1146.41,63.0
13169,Montclare,21257,1946.67,132.0
13170,Montclare,21257,1512.79,132.0
13171,Montclare,21257,1903.0,81.0
13172,Montclare,21257,1185.08,81.0
13173,Montclare,21257,2852.5,98.0
13174,Montclare,21257,1446.8,98.0
13175,Montclare,21257,2987.0,97.0
13176,Montclare,21257,1563.0,97.0
13177,Montclare,21257,2156.33,68.0
13178,Montclare,21257,1299.67,68.0
13179,Montclare,21257,2061.0,62.0
13180,Montclare,21257,1186.6,62.0
13181,Montclare,21257,1133.35,69.0
13182,Montclare,21257,1204.41,50.0
13183,Montclare,21257,1978.0,107.0
13184,Montclare,21257,1288.46,107.0
13185,Montclare,21257,1178.0,73.0
13186,Montclare,21257,1618.07,73.0
13187,Montclare,21257,1215.5,101.0
13188,Montclare,21257,1545.06,101.0
13189,Montclare,21257,2842.0,86.0
13190,Montclare,21257,1465.81,86.0
13191,Montclare,21257,1557.5,71.0
13192,Montclare,21257,1271.2,71.0
13193,Montclare,21257,1293.17,92.0
13194,Montclare,21257,1110.94,105.0
13195,Montclare,21257,1110.05,91.0
13196,Montclare,21257,1191.75,76.0
13197,Montclare,21257,2510.38,273.0
13198,Montclare,21257,1522.8,273.0
13199,Montclare,21257,2451.09,148.0
13200,Montclare,21257,1432.91,148.0
13201,Montclare,21257,2562.0,67.0
13202,Montclare,21257,1114.73,67.0
13203,Montclare,21257,2766.33,93.0
13204,Montclare,21257,1156.79,93.0
13205,Montclare,21257,2102.0,85.0
13206,Montclare,21257,1068.47,85.0
13207,Montclare,21257,2295.75,95.0
13208,Montclare,21257,1176.85,95.0
13209,Montclare,21257,2002.0,43.0
13210,Montclare,21257,1684.5,43.0
13211,Montclare,21257,2245.33,93.0
13212,Montclare,21257,3587.5,61.0
13213,Montclare,21257,1514.33,93.0
13214,Montclare,21257,2376.0,62.0
13215,Montclare,21257,1308.85,62.0
13216,Montclare,21257,2255.2,62.0
13217,Montclare,21257,1113.25,62.0
13218,Montclare,21257,3451.0,0.0
13219,Montclare,21257,2678.0,94.0
13220,Montclare,21257,2588.6,88.0
13221,Montclare,21257,1233.89,88.0
13222,Montclare,21257,2877.33,79.0
13223,Montclare,21257,1286.69,79.0
13224,Montclare,21257,1316.24,76.0
13225,Montclare,21257,1858.0,53.0
13226,Montclare,21257,1124.07,53.0
13227,Montclare,21257,2211.33,53.0
13228,Montclare,21257,1408.44,53.0
13229,Montclare,21257,2640.0,108.0
13230,Montclare,21257,1635.0,108.0
13231,Montclare,21257,2430.0,64.0
13232,Montclare,21257,1514.5,64.0
13233,Montclare,21257,1594.29,61.0
13234,Montclare,21257,2751.8,54.0
13235,Montclare,21257,1195.09,54.0
13236,Montclare,21257,1992.88,61.0
13237,Montclare,21257,1309.29,61.0
13238,Montclare,21257,1684.5,58.0
13239,Montclare,21257,1431.17,40.0
13240,Montclare,21257,1549.47,90.0
13241,Montclare,21257,1693.33,69.0
13242,Montclare,21257,1688.57,31.0
13243,Montclare,21257,1287.0,18.0
13244,Montclare,21257,1669.5,0.0
13245,Montclare,21257,1541.17,39.0
13246,Montclare,21257,2094.0,107.0
13247,Montclare,21257,1436.0,38.0
13248,Montclare,21257,431.0,35.0
13249,Montclare,21257,1619.33,25.0
13250,Montclare,21257,1525.4,16.0
13251,Montclare,21257,1263.88,27.0
13252,Montclare,21257,2098.0,17.0
13253,Montclare,21257,1039.5,17.0
13254,Montclare,21257,1298.67,47.0
13255,Montclare,21257,3432.0,26.0
13256,Montclare,21257,1294.0,84.0
13257,Montclare,21257,2023.67,26.0
13258,Montclare,21257,730.0,26.0
13259,Montclare,21257,2438.5,31.0
13260,Montclare,21257,1452.71,31.0
13261,Montclare,21257,2438.0,51.0
13262,Montclare,21257,1289.18,51.0
13263,Montclare,21257,1527.5,84.0
13264,Montclare,21257,2075.0,39.0
13265,Montclare,21257,2664.0,38.0
13266,Montclare,21257,2811.0,69.0
13267,Montclare,21257,1440.71,69.0
13268,Montclare,21257,4052.0,32.0
13269,Montclare,21257,1955.33,84.0
13270,Montclare,21257,1252.31,84.0
13271,Montclare,21257,1547.75,77.0
13272,Montclare,21257,1301.33,77.0
13273,Montclare,21257,2192.25,118.0
13274,Montclare,21257,1361.75,118.0
13275,Montclare,21257,2865.25,81.0
13276,Montclare,21257,1536.43,81.0
13277,Montclare,21257,1522.83,112.0
13278,Montclare,21257,2230.2,89.0
13279,Montclare,21257,1423.89,89.0
13280,Montclare,21257,1359.0,70.0
13281,Montclare,21257,1040.16,70.0
13282,Montclare,21257,1020.79,41.0
13283,Montclare,21257,2096.5,100.0
13284,Montclare,21257,1539.82,100.0
13285,Montclare,21257,2418.71,84.0
13286,Montclare,21257,3503.5,61.0
13287,Montclare,21257,1331.38,61.0
13288,Montclare,21257,2077.0,64.0
13289,Montclare,21257,1246.25,64.0
13290,Montclare,21257,1946.33,105.0
13291,Montclare,21257,1751.67,105.0
13292,Montclare,21257,1263.67,75.0
13293,Montclare,21257,1261.25,62.0
13294,Montclare,21257,1282.6,62.0
13295,Montclare,21257,1424.0,3.0
13296,Montclare,21257,2795.33,121.0
13297,Montclare,21257,2396.43,121.0
13298,Montclare,21257,1618.44,121.0
13299,Montclare,21257,2091.0,70.0
13300,Montclare,21257,1963.25,70.0
13301,Montclare,21257,2311.25,97.0
13302,Montclare,21257,1236.67,97.0
13303,Montclare,21257,2820.67,83.0
13304,Montclare,21257,1432.5,83.0
13305,Montclare,21257,2216.13,103.0
13306,Montclare,21257,1952.0,103.0
13307,Montclare,21257,2643.67,72.0
13308,Montclare,21257,1290.08,72.0
13309,Montclare,21257,1671.22,36.0
13310,Montclare,21257,1540.5,122.0
13311,Montclare,21257,1877.71,122.0
13312,Montclare,21257,2402.67,93.0
13313,Montclare,21257,1857.54,93.0
13314,Montclare,21257,3890.5,0.0
13315,Belmont Cragin,15246,2801.0,0.0
13316,Belmont Cragin,15246,2159.0,53.0
13317,Belmont Cragin,15246,1688.5,56.0
13318,Belmont Cragin,15246,2792.0,35.0
13319,Belmont Cragin,15246,2184.0,118.0
13320,Belmont Cragin,15246,5864.0,85.0
13321,Belmont Cragin,15246,2450.0,63.0
13322,Belmont Cragin,15246,140.0,126.0
13323,Belmont Cragin,15246,8082.0,107.0
13324,Belmont Cragin,15246,2209.0,94.0
13325,Belmont Cragin,15246,1698.33,65.0
13326,Belmont Cragin,15246,1373.0,0.0
13327,Belmont Cragin,15246,3741.0,69.0
13328,Belmont Cragin,15246,2632.33,104.0
13329,Belmont Cragin,15246,6556.93,29058.0
13330,Belmont Cragin,15246,4050.0,12.0
13331,Belmont Cragin,15246,3365.22,88.0
13332,Belmont Cragin,15246,2040.5,88.0
13333,Belmont Cragin,15246,2449.42,128.0
13334,Belmont Cragin,15246,2206.33,112.0
13335,Belmont Cragin,15246,1869.86,112.0
13336,Belmont Cragin,15246,1347.75,104.0
13337,Belmont Cragin,15246,1271.27,104.0
13338,Belmont Cragin,15246,2302.0,90.0
13339,Belmont Cragin,15246,1393.1,90.0
13340,Belmont Cragin,15246,2629.0,97.0
13341,Belmont Cragin,15246,1378.6,97.0
13342,Belmont Cragin,15246,2899.33,121.0
13343,Belmont Cragin,15246,1252.7,121.0
13344,Belmont Cragin,15246,2168.35,207.0
13345,Belmont Cragin,15246,1542.5,207.0
13346,Belmont Cragin,15246,2617.53,199.0
13347,Belmont Cragin,15246,1652.83,199.0
13348,Belmont Cragin,15246,2408.5,205.0
13349,Belmont Cragin,15246,1775.4,205.0
13350,Belmont Cragin,15246,2416.78,188.0
13351,Belmont Cragin,15246,2982.0,0.0
13352,Belmont Cragin,15246,2404.79,184.0
13353,Belmont Cragin,15246,1804.22,108.0
13354,Belmont Cragin,15246,1320.0,184.0
13355,Belmont Cragin,15246,2399.94,151.0
13356,Belmont Cragin,15246,1396.2,151.0
13357,Belmont Cragin,15246,2246.0,118.0
13358,Belmont Cragin,15246,1522.6,118.0
13359,Belmont Cragin,15246,1530.19,85.0
13360,Belmont Cragin,15246,1366.4,102.0
13361,Belmont Cragin,15246,1524.38,72.0
13362,Belmont Cragin,15246,1379.0,55.0
13363,Belmont Cragin,15246,1440.42,92.0
13364,Belmont Cragin,15246,2662.0,90.0
13365,Belmont Cragin,15246,1583.27,90.0
13366,Belmont Cragin,15246,1892.33,102.0
13367,Belmont Cragin,15246,1471.86,102.0
13368,Belmont Cragin,15246,2140.08,115.0
13369,Belmont Cragin,15246,1795.44,90.0
13370,Belmont Cragin,15246,1705.0,90.0
13371,Belmont Cragin,15246,1649.67,94.0
13372,Belmont Cragin,15246,1448.54,94.0
13373,Belmont Cragin,15246,1421.18,79.0
13374,Belmont Cragin,15246,1458.28,89.0
13375,Belmont Cragin,15246,2590.67,110.0
13376,Belmont Cragin,15246,1489.06,110.0
13377,Belmont Cragin,15246,1529.94,94.0
13378,Belmont Cragin,15246,1992.2,120.0
13379,Belmont Cragin,15246,1502.09,120.0
